parent_id,child_id
64535,67078
64359,67079
64360,67079
64359,67080
64360,67080
64359,67081
64360,67081
64359,67083
64360,67083
64359,67085
64360,67085
64359,67086
64360,67086
65151,67087
65152,67087
65151,67088
65152,67088
65151,67089
65152,67089
65151,67090
65152,67090
65151,67091
65152,67091
64830,67092
64831,67092
64830,67093
64831,67093
64830,67094
64831,67094
65191,67096
65192,67096
65191,67097
65192,67097
64471,67099
64472,67099
64471,67101
64472,67101
64471,67102
64472,67102
64471,67103
64472,67103
64471,67105
64472,67105
64804,67106
64805,67106
64804,67107
64805,67107
64804,67108
64805,67108
64804,67109
64805,67109
64804,67111
64805,67111
64804,67113
64805,67113
64804,67115
64805,67115
65021,67117
65022,67117
65021,67119
65022,67119
65021,67120
65022,67120
65021,67121
65022,67121
65021,67122
65022,67122
65021,67124
65022,67124
64674,67126
64675,67126
64674,67128
64675,67128
64674,67130
64675,67130
64326,67132
64327,67132
64326,67134
64327,67134
64326,67136
64327,67136
64326,67137
64327,67137
64326,67139
64327,67139
64306,67141
64307,67141
64306,67143
64307,67143
64306,67145
64307,67145
64775,67147
64776,67147
64775,67149
64776,67149
65175,67151
65176,67151
64813,67152
64814,67152
64813,67154
64814,67154
64813,67156
64814,67156
64813,67158
64814,67158
64813,67159
64814,67159
64813,67160
64814,67160
64813,67162
64814,67162
64361,67163
64362,67163
64361,67165
64362,67165
64891,67166
64892,67166
64891,67168
64892,67168
64891,67169
64892,67169
64891,67171
64892,67171
64891,67172
64892,67172
64891,67173
64892,67173
64891,67175
64892,67175
64335,67177
64336,67177
64335,67178
64336,67178
64335,67180
64336,67180
64556,67181
64557,67181
64556,67182
64557,67182
64395,67183
64396,67183
64395,67185
64396,67185
64395,67187
64396,67187
64395,67189
64396,67189
64395,67190
64396,67190
64395,67192
64396,67192
64699,67194
64700,67194
64699,67196
64700,67196
64699,67198
64700,67198
64699,67200
64700,67200
64699,67201
64700,67201
64547,67203
64548,67203
64547,67205
64548,67205
64547,67206
64548,67206
65091,67207
65092,67207
65091,67208
65092,67208
65091,67209
65092,67209
65091,67210
65092,67210
65181,67211
65182,67211
65181,67212
65182,67212
65181,67214
65182,67214
65181,67215
65182,67215
65181,67217
65182,67217
64935,67219
64936,67219
64935,67220
64936,67220
64935,67222
64936,67222
64474,67223
64475,67223
64474,67224
64475,67224
64474,67225
64475,67225
64474,67227
64475,67227
64914,67229
64915,67229
64914,67231
64915,67231
64763,67233
64764,67233
64763,67234
64764,67234
64763,67235
64764,67235
64763,67236
64764,67236
64462,67237
64463,67237
64462,67239
64463,67239
64462,67240
64463,67240
65144,67241
65145,67241
65144,67242
65145,67242
65144,67243
65145,67243
65144,67244
65145,67244
65144,67246
65145,67246
65144,67248
65145,67248
65144,67249
65145,67249
65144,67250
65145,67250
64897,67251
64898,67251
64897,67252
64898,67252
64897,67253
64898,67253
64897,67255
64898,67255
64233,67256
64234,67256
64233,67258
64234,67258
64308,67259
64309,67259
64308,67260
64309,67260
64308,67261
64309,67261
64308,67263
64309,67263
64528,67265
64529,67265
64528,67267
64529,67267
64528,67269
64529,67269
64528,67271
64529,67271
64528,67272
64529,67272
64927,67274
64928,67274
64927,67275
64928,67275
64927,67276
64928,67276
64955,67278
64956,67278
64588,67280
64589,67280
64588,67281
64589,67281
64588,67282
64589,67282
64588,67284
64589,67284
64588,67286
64589,67286
64695,67288
64696,67288
64695,67289
64696,67289
64511,67290
64512,67290
64511,67292
64512,67292
64511,67294
64512,67294
64511,67296
64512,67296
64861,67298
64862,67298
64861,67300
64862,67300
64861,67301
64862,67301
64861,67303
64862,67303
64861,67304
64862,67304
64861,67306
64862,67306
64861,67307
64862,67307
64986,67309
64987,67309
64986,67310
64987,67310
64986,67311
64987,67311
64986,67313
64987,67313
64986,67315
64987,67315
64992,67317
64993,67317
64992,67318
64993,67318
64992,67319
64993,67319
64992,67320
64993,67320
64304,67322
64305,67322
64304,67323
64305,67323
64304,67325
64305,67325
64304,67327
64305,67327
64304,67328
64305,67328
64304,67329
64305,67329
64576,67331
64577,67331
64576,67332
64577,67332
64576,67334
64577,67334
64576,67336
64577,67336
64259,67337
64260,67337
64259,67339
64260,67339
64259,67340
64260,67340
64259,67342
64260,67342
64795,67343
64796,67343
64795,67345
64796,67345
64795,67347
64796,67347
64795,67348
64796,67348
64795,67349
64796,67349
64795,67350
64796,67350
64795,67352
64796,67352
64795,67354
64796,67354
64795,67356
64796,67356
64744,67357
64745,67357
64744,67358
64745,67358
64722,67359
64723,67359
64722,67360
64723,67360
64722,67361
64723,67361
65140,67362
65141,67362
65140,67363
65141,67363
65140,67365
65141,67365
65140,67367
65141,67367
65140,67369
65141,67369
65050,67370
65051,67370
65050,67372
65051,67372
65050,67374
65051,67374
65050,67375
65051,67375
65050,67376
65051,67376
65050,67378
65051,67378
65050,67379
65051,67379
65050,67380
65051,67380
65050,67381
65051,67381
64490,67383
64491,67383
64490,67385
64491,67385
64490,67387
64491,67387
66850,67389
66851,67389
66850,67391
66851,67391
66850,67392
66851,67392
66850,67394
66851,67394
66850,67395
66851,67395
66651,67396
66652,67396
66651,67398
66652,67398
66651,67399
66652,67399
66309,67401
66310,67401
67001,67402
67002,67402
67001,67404
67002,67404
67054,67406
67055,67406
67054,67408
67055,67408
67054,67410
67055,67410
66764,67411
66765,67411
66764,67413
66765,67413
66764,67415
66765,67415
66764,67417
66765,67417
66764,67419
66765,67419
66764,67420
66765,67420
66764,67421
66765,67421
67352,67422
67353,67422
67352,67424
67353,67424
67352,67426
67353,67426
66209,67427
66210,67427
66209,67429
66210,67429
66209,67431
66210,67431
66209,67432
66210,67432
66209,67433
66210,67433
66209,67435
66210,67435
65464,67436
65465,67436
65464,67437
65465,67437
65464,67439
65465,67439
65464,67441
65465,67441
65464,67443
65465,67443
65464,67445
65465,67445
66158,67446
66159,67446
66158,67448
66159,67448
66158,67450
66159,67450
66158,67452
66159,67452
66158,67453
66159,67453
66158,67454
66159,67454
66158,67456
66159,67456
66301,67458
66302,67458
66301,67460
66302,67460
66301,67462
66302,67462
66301,67464
66302,67464
66301,67465
66302,67465
65351,67467
65352,67467
65351,67469
65352,67469
65351,67470
65352,67470
65351,67471
65352,67471
65351,67472
65352,67472
65351,67474
65352,67474
65351,67476
65352,67476
65351,67477
65352,67477
65821,67478
65822,67478
65821,67480
65822,67480
67282,67482
67283,67482
67282,67484
67283,67484
67282,67486
67283,67486
66370,67487
66371,67487
66370,67489
66371,67489
66370,67490
66371,67490
66370,67491
66371,67491
66942,67492
66943,67492
66942,67494
66943,67494
65509,67496
65510,67496
67244,67498
67245,67498
67244,67500
67245,67500
67244,67501
67245,67501
67244,67503
67245,67503
66480,67505
66481,67505
66480,67506
66481,67506
66480,67508
66481,67508
66480,67510
66481,67510
66480,67512
66481,67512
66177,67513
66178,67513
66177,67515
66178,67515
66177,67516
66178,67516
66177,67517
66178,67517
66177,67519
66178,67519
66187,67521
66188,67521
66187,67523
66188,67523
66187,67524
66188,67524
66187,67526
66188,67526
66187,67528
66188,67528
66187,67530
66188,67530
66483,67531
66484,67531
66483,67533
66484,67533
66483,67534
66484,67534
66483,67536
66484,67536
66704,67538
66705,67538
66704,67540
66705,67540
66704,67541
66705,67541
65749,67542
65750,67542
65749,67544
65750,67544
65749,67545
65750,67545
65749,67547
65750,67547
65749,67549
65750,67549
65749,67550
65750,67550
66046,67551
66047,67551
66046,67553
66047,67553
66046,67555
66047,67555
66046,67556
66047,67556
66046,67557
66047,67557
66046,67558
66047,67558
66046,67559
66047,67559
66126,67561
66127,67561
66126,67563
66127,67563
66126,67565
66127,67565
66126,67566
66127,67566
66126,67567
66127,67567
65739,67569
65740,67569
65739,67570
65740,67570
65739,67572
65740,67572
67124,67573
67125,67573
67124,67574
67125,67574
67124,67576
67125,67576
67124,67577
67125,67577
67124,67579
67125,67579
66879,67580
66880,67580
66879,67581
66880,67581
66879,67583
66880,67583
66879,67585
66880,67585
66879,67587
66880,67587
66879,67589
66880,67589
66879,67591
66880,67591
65484,67592
65485,67592
65484,67594
65485,67594
65484,67595
65485,67595
66637,67596
66638,67596
66637,67598
66638,67598
66637,67599
66638,67599
66637,67601
66638,67601
66637,67602
66638,67602
66637,67604
66638,67604
66637,67605
66638,67605
66637,67607
66638,67607
66542,67608
66543,67608
66542,67609
66543,67609
66542,67610
66543,67610
66542,67612
66543,67612
66542,67613
66543,67613
65676,67614
65677,67614
65676,67616
65677,67616
65676,67618
65677,67618
65676,67620
65677,67620
65676,67621
65677,67621
67294,67623
67295,67623
67294,67625
67295,67625
67294,67626
67295,67626
67294,67628
67295,67628
67294,67630
67295,67630
66453,67632
66454,67632
66453,67634
66454,67634
66453,67636
66454,67636
66453,67638
66454,67638
66453,67639
66454,67639
67201,67641
67202,67641
67201,67643
67202,67643
66419,67645
66420,67645
66419,67646
66420,67646
66419,67648
66420,67648
66419,67650
66420,67650
65397,67651
65398,67651
65397,67652
65398,67652
65397,67654
65398,67654
65320,67655
65321,67655
65320,67657
65321,67657
65320,67658
65321,67658
66836,67660
66837,67660
66836,67661
66837,67661
66836,67663
66837,67663
66836,67665
66837,67665
66836,67666
66837,67666
66836,67667
66837,67667
66836,67669
66837,67669
66836,67671
66837,67671
66530,67673
66531,67673
66315,67675
66316,67675
66315,67677
66316,67677
66315,67678
66316,67678
66315,67679
66316,67679
66315,67681
66316,67681
66315,67682
66316,67682
66315,67683
66316,67683
66315,67685
66316,67685
65608,67686
65609,67686
65608,67687
65609,67687
65608,67689
65609,67689
65608,67691
65609,67691
65608,67692
65609,67692
65608,67694
65609,67694
65608,67695
65609,67695
65608,67696
65609,67696
65608,67698
65609,67698
66706,67700
66707,67700
66706,67702
66707,67702
66706,67703
66707,67703
66706,67705
66707,67705
67192,67706
67193,67706
67192,67707
67193,67707
67192,67709
67193,67709
67192,67710
67193,67710
67192,67712
67193,67712
66825,67714
66826,67714
66825,67716
66826,67716
67217,67717
67218,67717
67217,67719
67218,67719
65947,67721
65948,67721
65947,67723
65948,67723
65947,67725
65948,67725
65947,67727
65948,67727
65947,67729
65948,67729
65947,67731
65948,67731
66285,67733
66286,67733
66285,67735
66286,67735
66285,67737
66286,67737
65626,67738
65627,67738
65626,67740
65627,67740
65626,67741
65627,67741
65626,67742
65627,67742
65236,67744
65237,67744
65236,67745
65237,67745
65236,67747
65237,67747
65236,67749
65237,67749
65236,67751
65237,67751
65259,67752
65260,67752
65259,67754
65260,67754
65259,67755
65260,67755
65259,67756
65260,67756
66376,67757
66377,67757
66376,67758
66377,67758
66376,67759
66377,67759
66265,67761
66266,67761
66265,67763
66266,67763
66938,67764
66939,67764
66938,67765
66939,67765
66938,67766
66939,67766
65701,67768
65702,67768
66175,67770
66176,67770
66175,67772
66176,67772
66175,67773
66176,67773
66175,67775
66176,67775
66065,67776
66066,67776
66065,67777
66066,67777
66065,67779
66066,67779
66775,67781
66776,67781
66775,67782
66776,67782
66775,67784
66776,67784
66775,67786
66776,67786
66775,67787
66776,67787
66173,67789
66174,67789
66173,67790
66174,67790
66173,67792
66174,67792
67130,67793
67131,67793
67130,67795
67131,67795
67130,67796
67131,67796
67130,67797
67131,67797
67130,67799
67131,67799
67130,67801
67131,67801
66888,67803
66889,67803
66888,67804
66889,67804
66888,67806
66889,67806
67329,67807
67330,67807
67329,67808
67330,67808
67329,67809
67330,67809
67370,67811
67371,67811
67370,67813
67371,67813
67370,67814
67371,67814
67370,67816
67371,67816
66870,67817
66871,67817
65595,67818
65596,67818
65595,67819
65596,67819
66671,67821
66672,67821
66671,67823
66672,67823
66671,67824
66672,67824
66671,67825
66672,67825
65823,67827
65824,67827
65823,67828
65824,67828
65823,67829
65824,67829
65823,67830
65824,67830
66472,67832
66473,67832
66472,67834
66473,67834
66472,67835
66473,67835
66472,67837
66473,67837
66094,67839
66095,67839
66094,67841
66095,67841
66094,67843
66095,67843
66094,67845
66095,67845
66094,67846
66095,67846
66094,67847
66095,67847
66094,67849
66095,67849
66094,67851
66095,67851
66296,67853
66297,67853
66296,67855
66297,67855
67185,67856
67186,67856
65238,67857
65239,67857
65238,67859
65239,67859
65391,67860
65392,67860
65391,67862
65392,67862
65391,67864
65392,67864
65391,67865
65392,67865
65997,67867
65998,67867
65997,67868
65998,67868
65997,67870
65998,67870
65997,67872
65998,67872
65997,67874
65998,67874
65997,67876
65998,67876
66811,67878
66812,67878
66811,67879
66812,67879
67198,67881
67199,67881
67198,67882
67199,67882
65345,67884
65346,67884
65345,67886
65346,67886
65545,67887
65546,67887
65545,67889
65546,67889
65612,67891
65613,67891
65612,67892
65613,67892
65612,67893
65613,67893
65612,67894
65613,67894
65612,67896
65613,67896
66980,67897
66981,67897
66980,67898
66981,67898
66980,67900
66981,67900
66980,67902
66981,67902
66980,67904
66981,67904
66980,67906
66981,67906
66498,67907
66499,67907
66498,67909
66499,67909
66498,67910
66499,67910
66498,67912
66499,67912
66498,67913
66499,67913
66498,67914
66499,67914
66433,67916
66434,67916
66433,67918
66434,67918
66433,67920
66434,67920
66433,67922
66434,67922
66052,67923
66053,67923
66052,67924
66053,67924
66052,67926
66053,67926
66052,67927
66053,67927
66052,67928
66053,67928
66052,67930
66053,67930
66052,67931
66053,67931
66052,67933
66053,67933
66052,67934
66053,67934
66885,67936
66886,67936
66885,67937
66886,67937
66885,67938
66886,67938
66885,67939
66886,67939
66885,67940
66886,67940
66885,67942
66886,67942
66885,67943
66886,67943
66885,67945
66886,67945
66885,67946
66886,67946
66253,67948
66254,67948
66253,67950
66254,67950
66253,67952
66254,67952
66253,67953
66254,67953
66253,67954
66254,67954
66842,67956
66843,67956
66842,67958
66843,67958
66842,67959
66843,67959
65591,67960
65592,67960
65591,67962
65592,67962
65591,67964
65592,67964
65591,67966
65592,67966
65591,67967
65592,67967
65490,67969
65491,67969
65490,67971
65491,67971
65490,67972
65491,67972
65690,67974
65691,67974
65690,67975
65691,67975
65593,67976
65594,67976
65593,67978
65594,67978
65593,67980
65594,67980
65593,67981
65594,67981
67350,67982
67351,67982
67350,67984
67351,67984
67350,67986
67351,67986
67143,67988
67144,67988
67143,67989
67144,67989
67143,67990
67144,67990
67143,67992
67144,67992
67143,67994
67144,67994
66429,67995
66430,67995
66429,67997
66430,67997
66429,67999
66430,67999
66429,68001
66430,68001
66429,68002
66430,68002
66429,68003
66430,68003
66429,68005
66430,68005
66136,68006
66137,68006
66138,68008
66139,68008
66138,68010
66139,68010
66138,68011
66139,68011
66328,68012
66329,68012
66328,68014
66329,68014
66328,68015
66329,68015
66328,68017
66329,68017
65616,68018
65617,68018
65616,68019
65617,68019
65616,68020
65617,68020
65616,68022
65617,68022
65616,68024
65617,68024
65636,68025
65637,68025
65636,68027
65637,68027
65636,68029
65637,68029
65549,68031
65550,68031
65549,68032
65550,68032
65549,68034
65550,68034
65502,68036
65503,68036
65502,68037
65503,68037
65502,68039
65503,68039
66022,68040
66023,68040
66022,68042
66023,68042
66022,68044
66023,68044
66022,68046
66023,68046
66022,68047
66023,68047
66022,68049
66023,68049
66913,68051
66914,68051
66913,68053
66914,68053
66913,68055
66914,68055
67160,68056
67161,68056
67160,68058
67161,68058
67160,68059
67161,68059
67160,68061
67161,68061
67160,68063
67161,68063
66267,68064
66268,68064
66267,68066
66268,68066
66267,68067
66268,68067
66267,68069
66268,68069
67320,68070
67321,68070
67320,68072
67321,68072
67320,68074
67321,68074
67320,68076
67321,68076
67320,68078
67321,68078
67320,68079
67321,68079
67320,68081
67321,68081
67320,68082
67321,68082
66620,68083
66621,68083
66620,68085
66621,68085
66620,68087
66621,68087
66620,68088
66621,68088
66620,68090
66621,68090
65551,68091
65552,68091
65551,68092
65552,68092
65551,68094
65552,68094
65551,68096
65552,68096
67145,68097
67146,68097
67145,68098
67146,68098
66383,68100
66384,68100
66383,68101
66384,68101
66383,68103
66384,68103
66383,68104
66384,68104
66383,68106
66384,68106
66383,68108
66384,68108
66383,68110
66384,68110
65450,68111
65451,68111
65450,68113
65451,68113
65450,68114
65451,68114
65450,68115
65451,68115
65450,68117
65451,68117
65450,68119
65451,68119
65450,68121
65451,68121
65450,68123
65451,68123
66130,68125
66131,68125
66130,68127
66131,68127
66130,68128
66131,68128
66130,68129
66131,68129
66130,68131
66131,68131
66130,68133
66131,68133
66289,68134
66290,68134
66289,68136
66290,68136
65971,68138
65972,68138
65971,68139
65972,68139
65971,68140
65972,68140
65971,68142
65972,68142
66550,68144
66551,68144
66550,68145
66551,68145
66550,68146
66551,68146
66550,68147
66551,68147
66550,68149
66551,68149
67372,68150
67373,68150
67372,68152
67373,68152
67372,68153
67373,68153
67372,68155
67373,68155
67372,68156
67373,68156
66692,68157
66693,68157
66692,68159
66693,68159
67215,68161
67216,68161
67215,68162
67216,68162
67215,68163
67216,68163
65630,68165
65631,68165
65630,68167
65631,68167
65630,68168
65631,68168
65630,68170
65631,68170
65630,68171
65631,68171
66644,68173
66645,68173
66644,68174
66645,68174
66644,68175
66645,68175
66644,68176
66645,68176
66071,68178
66072,68178
66071,68180
66072,68180
66071,68181
66072,68181
66071,68183
66072,68183
65993,68185
65994,68185
65993,68187
65994,68187
66539,68188
66540,68188
66539,68189
66540,68189
66539,68190
66540,68190
66539,68191
66540,68191
66761,68193
66762,68193
66761,68195
66762,68195
65462,68196
65463,68196
65462,68197
65463,68197
66440,68199
66441,68199
66440,68201
66441,68201
66440,68203
66441,68203
66440,68205
66441,68205
66440,68207
66441,68207
66440,68208
66441,68208
66440,68209
66441,68209
65905,68211
65906,68211
65905,68213
65906,68213
65905,68215
65906,68215
65905,68216
65906,68216
66759,68217
66760,68217
66759,68219
66760,68219
66759,68220
66760,68220
66759,68221
66760,68221
66283,68222
66284,68222
66283,68224
66284,68224
66283,68225
66284,68225
66283,68226
66284,68226
66283,68228
66284,68228
66283,68230
66284,68230
66283,68232
66284,68232
66283,68234
66284,68234
66224,68236
66225,68236
66224,68238
66225,68238
66224,68239
66225,68239
66171,68241
66172,68241
66171,68243
66172,68243
66171,68244
66172,68244
66171,68245
66172,68245
66171,68247
66172,68247
65878,68249
65879,68249
65878,68250
65879,68250
65878,68252
65879,68252
66233,68254
66234,68254
65660,68256
65661,68256
65660,68258
65661,68258
65660,68259
65661,68259
65660,68261
65661,68261
65660,68262
65661,68262
65660,68263
65661,68263
65660,68265
65661,68265
65660,68267
65661,68267
65660,68268
65661,68268
66087,68270
66088,68270
66087,68271
66088,68271
66087,68273
66088,68273
66087,68274
66088,68274
66087,68276
66088,68276
66087,68277
66088,68277
66388,68279
66389,68279
65543,68281
65544,68281
65438,68283
65439,68283
65438,68285
65439,68285
65438,68287
65439,68287
65438,68288
65439,68288
65696,68289
65697,68289
65696,68291
65697,68291
65696,68293
65697,68293
65696,68295
65697,68295
65573,68297
65574,68297
65573,68298
65574,68298
65573,68299
65574,68299
65573,68300
65574,68300
65573,68301
65574,68301
66910,68303
66911,68303
66910,68305
66911,68305
67014,68307
67015,68307
66118,68308
66119,68308
66118,68309
66119,68309
66118,68311
66119,68311
65604,68313
65605,68313
65604,68315
65605,68315
65604,68316
65605,68316
65604,68318
65605,68318
65604,68320
65605,68320
65604,68322
65605,68322
65529,68324
65530,68324
65529,68325
65530,68325
65529,68326
65530,68326
65529,68327
65530,68327
65529,68328
65530,68328
65529,68330
65530,68330
65529,68332
65530,68332
65529,68333
65530,68333
65399,68335
65400,68335
65399,68336
65400,68336
65399,68337
65400,68337
65399,68339
65400,68339
65399,68341
65400,68341
65399,68343
65400,68343
65399,68345
65400,68345
65399,68347
65400,68347
67139,68348
67140,68348
67139,68350
67140,68350
66560,68351
66561,68351
65638,68352
65639,68352
65638,68353
65639,68353
65638,68354
65639,68354
65638,68356
65639,68356
65638,68358
65639,68358
65638,68360
65639,68360
67149,68361
67150,68361
67149,68363
67150,68363
67149,68365
67150,68365
67278,68367
67279,68367
67278,68368
67279,68368
67278,68370
67279,68370
66423,68372
66424,68372
66423,68374
66424,68374
66423,68376
66424,68376
66624,68377
66625,68377
66624,68378
66625,68378
66624,68379
66625,68379
66624,68380
66625,68380
67256,68382
67257,68382
67256,68383
67257,68383
67256,68385
67257,68385
67256,68386
67257,68386
67298,68387
67299,68387
66820,68388
66821,68388
66820,68390
66821,68390
66820,68391
66821,68391
67212,68392
67213,68392
67212,68394
67213,68394
67083,68395
67084,68395
67083,68397
67084,68397
67083,68399
67084,68399
67083,68400
67084,68400
67083,68401
67084,68401
67083,68403
67084,68403
67083,68404
67084,68404
65606,68405
65607,68405
65606,68407
65607,68407
65606,68408
65607,68408
65606,68409
65607,68409
66628,68410
66629,68410
66628,68411
66629,68411
66628,68412
66629,68412
67033,68414
67034,68414
67033,68415
67034,68415
67033,68416
67034,68416
67033,68417
67034,68417
67033,68419
67034,68419
65333,68420
65334,68420
65333,68422
65334,68422
65333,68423
65334,68423
65333,68425
65334,68425
65333,68426
65334,68426
65333,68427
65334,68427
65333,68429
65334,68429
65333,68431
65334,68431
65254,68433
65255,68433
65254,68434
65255,68434
65254,68435
65255,68435
65254,68436
65255,68436
65781,68437
65782,68437
65781,68439
65782,68439
66031,68441
66032,68441
66031,68442
66032,68442
66031,68444
66032,68444
66031,68446
66032,68446
66031,68447
66032,68447
66031,68449
66032,68449
65849,68451
65850,68451
66974,68453
66975,68453
66974,68455
66975,68455
66974,68456
66975,68456
66974,68458
66975,68458
66974,68460
66975,68460
66974,68462
66975,68462
66974,68464
66975,68464
66545,68466
66546,68466
66545,68468
66546,68468
66545,68470
66546,68470
66545,68471
66546,68471
66906,68472
66907,68472
66906,68473
66907,68473
66906,68474
66907,68474
66906,68475
66907,68475
66906,68477
66907,68477
66906,68478
66907,68478
66906,68480
66907,68480
66906,68481
66907,68481
66906,68482
66907,68482
66042,68484
66043,68484
66042,68485
66043,68485
67147,68487
67148,68487
67147,68488
67148,68488
66275,68489
66276,68489
66275,68490
66276,68490
66275,68491
66276,68491
66275,68493
66276,68493
66275,68495
66276,68495
66275,68497
66276,68497
66275,68498
66276,68498
66275,68500
66276,68500
65533,68502
65534,68502
65533,68503
65534,68503
65533,68505
65534,68505
66994,68506
66995,68506
66994,68508
66995,68508
66994,68509
66995,68509
66994,68511
66995,68511
66994,68513
66995,68513
65522,68515
65523,68515
65522,68516
65523,68516
66794,68518
66795,68518
66794,68519
66795,68519
66794,68520
66795,68520
65385,68522
65386,68522
65385,68524
65386,68524
65385,68526
65386,68526
65385,68528
65386,68528
65385,68530
65386,68530
66680,68532
66681,68532
66680,68533
66681,68533
66680,68535
66681,68535
65774,68537
65775,68537
65774,68539
65775,68539
65774,68541
65775,68541
65774,68543
65775,68543
65774,68545
65775,68545
65774,68546
65775,68546
65735,68547
65736,68547
65735,68548
65736,68548
65735,68550
65736,68550
65735,68551
65736,68551
65735,68553
65736,68553
65735,68554
65736,68554
66334,68556
66335,68556
66796,68558
66797,68558
66796,68559
66797,68559
66796,68561
66797,68561
66796,68562
66797,68562
66326,68563
66327,68563
66326,68565
66327,68565
66326,68567
66327,68567
66326,68569
66327,68569
66326,68571
66327,68571
66515,68572
66516,68572
66515,68574
66516,68574
66515,68576
66516,68576
66515,68578
66516,68578
66515,68579
66516,68579
66515,68580
66516,68580
65382,68582
65383,68582
65382,68584
65383,68584
65382,68586
65383,68586
65382,68588
65383,68588
66156,68590
66157,68590
65844,68592
65845,68592
65844,68593
65845,68593
65844,68594
65845,68594
65844,68596
65845,68596
65841,68598
65842,68598
65841,68599
65842,68599
65841,68600
65842,68600
65841,68601
65842,68601
65841,68603
65842,68603
65841,68605
65842,68605
65525,68607
65526,68607
65525,68609
65526,68609
65525,68611
65526,68611
65525,68613
65526,68613
66336,68614
66337,68614
66336,68616
66337,68616
66336,68618
66337,68618
66336,68619
66337,68619
65434,68620
65435,68620
65434,68621
65435,68621
65434,68623
65435,68623
66729,68625
66730,68625
66729,68626
66730,68626
66729,68628
66730,68628
66729,68630
66730,68630
66729,68631
66730,68631
66729,68633
66730,68633
66734,68634
66735,68634
66734,68635
66735,68635
65600,68637
65601,68637
65600,68639
65601,68639
65600,68641
65601,68641
66293,68642
66294,68642
66293,68643
66294,68643
66293,68644
66294,68644
66667,68645
66668,68645
66667,68646
66668,68646
66667,68648
66668,68648
66667,68650
66668,68650
65359,68651
65360,68651
65359,68653
65360,68653
65359,68655
65360,68655
65359,68657
65360,68657
65359,68659
65360,68659
67066,68660
67067,68660
67066,68662
67067,68662
67066,68664
67067,68664
67066,68666
67067,68666
66133,68668
66134,68668
66133,68669
66134,68669
65378,68670
65379,68670
65378,68671
65379,68671
65378,68672
65379,68672
66000,68674
66001,68674
66000,68675
66001,68675
66000,68677
66001,68677
65349,68678
65350,68678
65349,68680
65350,68680
65349,68682
65350,68682
65349,68684
65350,68684
67290,68685
67291,68685
66747,68687
66748,68687
66747,68688
66748,68688
66747,68689
66748,68689
66747,68691
66748,68691
66747,68692
66748,68692
66237,68694
66238,68694
66237,68695
66238,68695
66237,68696
66238,68696
66868,68698
66869,68698
66868,68700
66869,68700
66868,68702
66869,68702
66280,68703
66281,68703
66280,68705
66281,68705
66280,68706
66281,68706
66280,68707
66281,68707
66743,68708
66744,68708
66743,68710
66744,68710
66743,68711
66744,68711
66743,68712
66744,68712
65282,68713
65283,68713
65282,68715
65283,68715
65963,68716
65964,68716
65963,68718
65964,68718
67343,68719
67344,68719
67343,68720
67344,68720
66676,68722
66677,68722
66676,68723
66677,68723
66676,68724
66677,68724
66564,68725
66565,68725
66380,68726
66381,68726
66380,68728
66381,68728
66380,68730
66381,68730
66412,68731
66413,68731
65499,68733
65500,68733
65499,68734
65500,68734
65499,68736
65500,68736
65499,68738
65500,68738
65499,68739
65500,68739
65499,68741
65500,68741
65499,68742
65500,68742
67154,68744
67155,68744
67154,68746
67155,68746
67154,68747
67155,68747
66332,68749
66333,68749
66332,68751
66333,68751
67113,68753
67114,68753
67113,68755
67114,68755
67113,68757
67114,68757
67113,68758
67114,68758
67113,68759
67114,68759
67113,68761
67114,68761
65580,68763
65581,68763
65580,68764
65581,68764
65580,68765
65581,68765
65580,68766
65581,68766
65568,68768
65569,68768
65568,68770
65569,68770
65568,68771
65569,68771
66558,68773
66559,68773
66558,68774
66559,68774
66558,68776
66559,68776
65967,68778
65968,68778
65967,68779
65968,68779
66569,68781
66570,68781
66569,68782
66570,68782
66569,68784
66570,68784
66393,68786
66394,68786
66393,68788
66394,68788
66393,68790
66394,68790
66504,68791
66505,68791
66504,68792
66505,68792
66504,68794
66505,68794
66606,68796
66607,68796
66606,68798
66607,68798
66606,68799
66607,68799
66606,68801
66607,68801
66058,68802
66059,68802
66058,68804
66059,68804
66058,68806
66059,68806
66058,68808
66059,68808
66058,68809
66059,68809
66058,68810
66059,68810
66058,68812
66059,68812
67272,68813
67273,68813
67272,68815
67273,68815
67272,68817
67273,68817
67272,68818
67273,68818
67272,68819
67273,68819
67272,68820
67273,68820
67272,68822
67273,68822
67272,68823
67273,68823
66874,68824
66875,68824
66874,68826
66875,68826
66874,68828
66875,68828
66874,68829
66875,68829
66874,68831
66875,68831
67311,68832
67312,68832
67311,68833
67312,68833
67311,68835
67312,68835
67311,68836
67312,68836
67311,68838
67312,68838
67311,68840
67312,68840
66576,68842
66577,68842
66576,68844
66577,68844
66576,68846
66577,68846
66576,68847
66577,68847
66576,68849
66577,68849
66492,68850
66493,68850
66492,68852
66493,68852
66492,68853
66493,68853
66492,68855
66493,68855
66492,68856
66493,68856
65284,68858
65285,68858
65284,68860
65285,68860
65284,68862
65285,68862
66122,68864
66123,68864
66122,68866
66123,68866
66122,68868
66123,68868
66122,68870
66123,68870
66122,68872
66123,68872
65745,68874
65746,68874
65745,68875
65746,68875
65745,68877
65746,68877
65745,68878
65746,68878
65745,68880
65746,68880
67376,68882
67377,68882
66207,68883
66208,68883
66207,68885
66208,68885
